,DLD1_WT_BR1,DLD1_WT_BR2,HCT116_Gemcitabine2uM_BR1,HCT116_Gemcitabine2uM_BR2,HCT116_WT_BR1,HCT116_WT_BR2,U2OS_WT_BR1,U2OS_WT_BR2
9086,0.009790209790209791,0.009790209790209791,0.005594405594405594,0.004195804195804196,0.0013986013986013986,0.005594405594405594,,
10006,0.014157014157014158,0.009009009009009009,0.002574002574002574,0.005148005148005148,0.002574002574002574,0.003861003861003861,0.005148005148005148,0.001287001287001287
3752,0.005018248175182482,0.002281021897810219,0.005018248175182482,0.0036496350364963502,0.0031934306569343066,0.002737226277372263,0.002737226277372263,0.002281021897810219
433,0.00912707699508542,0.007020828457758015,0.002808331383103206,0.006552773227240814,0.005382635150947812,0.002808331383103206,0.0030423589983618066,0.0025743037678446056
4997,0.00813953488372093,0.007558139534883721,0.002325581395348837,0.0029069767441860465,0.004651162790697674,0.002325581395348837,0.002325581395348837,0.002325581395348837
487,0.02006079027355623,0.01702127659574468,0.01094224924012158,0.0024316109422492403,0.004863221884498481,0.006686930091185411,0.0012158054711246201,0.00547112462006079
3860,0.004321988114532685,0.0021609940572663426,0.002701242571582928,0.0021609940572663426,0.004321988114532685,0.0010804970286331713,0.0016207455429497568,0.002701242571582928
6857,0.007858546168958742,0.0045841519318926,0.004256712508185986,0.005239030779305829,0.0022920759659463,0.0026195153896529143,0.0003274394237066143,0.003601833660772757
1416,0.008515167642362959,0.005055880787653007,0.0031931878658861094,0.004523682810005322,0.0021287919105907396,0.002927088877062267,0.002394890899414582,0.0021287919105907396
5600,0.011161637040099214,0.01364200082678793,0.007441091360066143,0.009094667217858619,0.0016535758577924762,0.004960727573377429,0.0033071517155849523,0.0033071517155849523
5288,0.0064794816414686825,0.011879049676025918,0.0064794816414686825,0.0010799136069114472,0.0064794816414686825,0.004319654427645789,0.0032397408207343412,0.0032397408207343412
2747,0.006406833956219968,0.004271222637479978,0.001601708489054992,0.003203416978109984,0.004271222637479978,0.0058729311265349705,0.005339028296849973,0.0026695141484249867
8605,0.00798035604665439,0.006752608962553714,0.0012277470841006752,0.003683241252302026,0.003683241252302026,0.0006138735420503376,0.0012277470841006752,0.003069367710251688
9433,0.01,0.004705882352941176,0.007647058823529412,0.004705882352941176,0.001176470588235294,0.0029411764705882353,0.0017647058823529412,0.0035294117647058825
4236,0.006558810668998688,0.007433318758198513,0.004372540445999125,0.005684302579798863,0.0026235242675994755,0.0034980323567993005,0.0026235242675994755,0.0013117621337997377
5658,0.0065420560747663555,0.002803738317757009,0.004672897196261682,0.004672897196261682,0.0009345794392523365,0.002803738317757009,0.002803738317757009,0.002803738317757009
5256,0.0106951871657754,0.03208556149732621,0.0213903743315508,,0.0053475935828877,0.0106951871657754,,0.0106951871657754
4986,0.009836065573770493,0.003278688524590164,0.003278688524590164,0.006557377049180328,0.003278688524590164,0.003278688524590164,,
1215,0.016010111649462817,0.01137560564567095,0.01137560564567095,0.007583737097113966,0.007373077733305245,0.006951759005687803,0.005266484095218032,0.004002527912365704
5242,0.009122618728199625,0.006707807888382077,0.004829621679635095,0.004561309364099812,0.00348806010195868,0.004829621679635095,0.005097933995170378,0.0024148108398175474
721,0.008679048776254122,0.0098941156049297,0.004513105363652144,0.006943239021003298,0.005381010241277556,0.004165943412601979,0.003471619510501649,0.003471619510501649
8598,0.0032808398950131233,0.0032808398950131233,0.0006561679790026247,0.0026246719160104987,0.0032808398950131233,0.0006561679790026247,0.0032808398950131233,0.0013123359580052493
1465,0.0047539149888143175,0.006711409395973154,0.0044742729306487695,0.003355704697986577,0.0008389261744966443,0.003635346756152125,0.003635346756152125,0.0047539149888143175
2425,0.0066518847006651885,0.008869179600886918,0.005173688100517369,0.007390983000739098,0.005173688100517369,0.004434589800443459,0.0022172949002217295,0.007390983000739098
1908,0.011156186612576065,0.011663286004056795,0.006592292089249493,0.011663286004056795,0.006085192697768763,0.004056795131845842,0.006085192697768763,0.0015212981744421906
1312,0.008756038647342996,0.008756038647342996,0.002717391304347826,0.004227053140096618,0.0030193236714975845,0.00392512077294686,0.002717391304347826,0.0012077294685990338
345,0.007589025102159953,0.004670169293636894,0.0014594279042615295,0.0008756567425569177,0.004670169293636894,0.002335084646818447,0.0014594279042615295,0.0020431990659661413
7021,0.012603005332040717,0.007755695588948134,0.004362578768783325,0.003877847794474067,0.0024236548715462916,0.004362578768783325,0.010664081434803683,0.012118274357731459
3823,0.007263922518159807,0.007263922518159807,0.002421307506053269,,0.002421307506053269,0.002421307506053269,,0.004842615012106538
7702,0.007274283269148481,0.009413778348309799,0.005562687205819427,0.0025673940949935813,0.0038510911424903724,0.0025673940949935813,0.002995293110825845,0.0025673940949935813
362,0.009473060982830076,0.007104795737122558,0.003552397868561279,0.0053285968028419185,0.002960331557134399,0.004736530491415038,0.005920663114268798,0.002368265245707519
5244,0.006671608598962194,0.0029651593773165306,0.0025945144551519643,0.0025945144551519643,0.0037064492216456633,0.00407709414381023,0.0014825796886582653,0.0014825796886582653
3709,0.006074766355140187,0.01074766355140187,0.001869158878504673,0.003738317757009346,0.004672897196261682,0.0032710280373831778,0.002336448598130841,0.001869158878504673
3459,0.0043859649122807015,0.008771929824561403,0.0024366471734892786,0.005360623781676413,0.0014619883040935672,0.001949317738791423,0.0004873294346978557,0.001949317738791423
5737,0.007246376811594203,0.002898550724637681,0.007246376811594203,0.002898550724637681,0.004347826086956522,0.002898550724637681,0.0014492753623188406,0.0014492753623188406
9780,0.0048216007714561235,0.004178720668595307,0.0022500803600128574,0.0019286403085824494,0.0019286403085824494,0.0022500803600128574,0.0022500803600128574,0.0048216007714561235
2136,0.009722222222222222,0.011111111111111112,0.002777777777777778,0.004166666666666667,0.008333333333333333,0.006944444444444444,0.005555555555555556,0.004166666666666667
3525,0.00874485596707819,0.00720164609053498,0.00874485596707819,0.006687242798353909,0.0030864197530864196,0.0051440329218107,0.0015432098765432098,0.00205761316872428
9555,0.004777070063694267,0.0031847133757961785,0.003980891719745223,0.006369426751592357,0.003980891719745223,0.0023885350318471337,0.0015923566878980893,
7894,0.015780730897009966,0.008305647840531562,0.005813953488372093,0.0033222591362126247,0.0049833887043189366,0.0024916943521594683,0.0033222591362126247,
6535,0.0052056220718375845,0.007287870900572618,0.0015616866215512754,0.004164497657470068,0.003643935450286309,0.004164497657470068,0.004685059864653826,0.002082248828735034
9119,0.0024706609017912293,0.0024706609017912293,0.0024706609017912293,0.0037059913526868438,0.0024706609017912293,0.0006176652254478073,0.0030883261272390363,0.0012353304508956147
1691,0.009577970667464832,0.008081412750673452,0.006884166417240347,0.004788985333732416,0.0035917390002993114,0.007782101167315175,0.0050882969170906915,0.0050882969170906915
4558,0.008114856429463172,0.004369538077403246,0.008114856429463172,0.008739076154806492,0.004993757802746567,0.003121098626716604,0.0056179775280898875,0.006242197253433208
7625,0.002881844380403458,0.002881844380403458,0.025936599423631124,,,,0.005763688760806916,0.011527377521613832
467,0.004221190375685944,0.004221190375685944,0.0008442380751371887,0.0016884761502743773,0.0033769523005487546,0.0029548332629801602,0.0029548332629801602,0.002532714225411566
1698,0.007665505226480836,0.004181184668989547,0.006968641114982578,0.0062717770034843206,0.004181184668989547,0.004181184668989547,0.004181184668989547,0.006968641114982578
5097,0.00583941605839416,0.01167883211678832,0.00291970802919708,0.00583941605839416,0.010218978102189781,0.00291970802919708,0.00291970802919708,0.00583941605839416
1265,0.00879269529928982,0.0057490700033818055,0.0074399729455529254,0.005410889414947582,0.002705444707473791,0.0016909029421711193,0.003043625295908015,0.004058167061210686
8111,0.008517034068136272,0.010521042084168337,0.0070140280561122245,0.005511022044088177,0.00501002004008016,0.00751503006012024,0.0045090180360721445,0.00250501002004008
9330,0.011560693641618497,0.005780346820809248,0.002890173410404624,0.001445086705202312,0.002890173410404624,0.001445086705202312,0.002890173410404624,
1549,0.009906594961788848,0.008208321539767903,0.004528729125389187,0.0016982734220209455,0.003396546844041891,0.005660911406736484,0.003396546844041891,0.0008491367110104727
3574,0.010168506682161535,0.007553747821034283,0.004938988959907031,0.007844276583381755,0.004648460197559558,0.0055200464846019755,0.0037768739105171413,0.004357931435212086
1570,0.004323155903809781,0.0032423669278573357,0.00405295865982167,0.0029721696838692245,0.002431775195893002,0.0016211834639286678,0.0027019724398811133,0.0021615779519048904
5355,0.007267441860465116,0.007267441860465116,0.007267441860465116,0.007994186046511628,0.0029069767441860465,0.007994186046511628,0.00436046511627907,0.0029069767441860465
902,0.010498046875,0.007568359375,0.00341796875,0.005859375,0.004150390625,0.002685546875,0.003662109375,0.002197265625
896,0.00583171341294085,0.005276312135517912,0.002499305748403221,0.004443210219383505,0.0019439044709802832,0.0033324076645376284,0.004443210219383505,0.0016662038322688142
1951,0.011598587997982855,0.013111447302067574,0.006051437216338881,0.002017145738779627,0.0035300050428643467,0.006555723651033787,0.0030257186081694403,0.007564296520423601
5825,0.00639386189258312,0.005115089514066497,0.00639386189258312,0.010230179028132993,0.0025575447570332483,0.00639386189258312,0.0012787723785166241,
7612,0.011737089201877934,0.007042253521126761,0.004694835680751174,0.007042253521126761,,,0.002347417840375587,
1803,0.008048289738430584,0.006179936763437769,0.004742742167289451,0.0035929864903707963,0.0031618281115263006,0.0037367059499856282,0.0033055475711411325,0.0031618281115263006
7509,0.013029315960912053,0.006514657980456026,0.006514657980456026,,0.013029315960912053,0.003257328990228013,,
9310,0.005365249690466364,0.008666941807676434,0.004539826661163846,0.007428807263722658,0.003714403631861329,0.002888980602558811,0.0016508460586050352,0.0020635575732562937
2876,0.006134969325153374,0.0056967572304995615,0.0035056967572304996,0.003943908851884312,0.0026292725679228747,0.003067484662576687,0.0026292725679228747,0.0017528483786152498
5351,0.013412816691505217,,0.0029806259314456036,0.0014903129657228018,,,0.0029806259314456036,0.0014903129657228018
2805,0.007199424046076314,0.004319654427645789,0.0021598272138228943,0.004319654427645789,0.0028797696184305254,0.005759539236861051,0.0021598272138228943,0.0064794816414686825
6430,0.002506265664160401,0.006516290726817042,0.002506265664160401,0.0035087719298245615,0.002506265664160401,0.0005012531328320802,0.0010025062656641604,0.0010025062656641604
4245,0.011721159777914868,0.007402837754472548,0.007402837754472548,0.008019740900678593,0.003701418877236274,0.0024676125848241827,,0.0024676125848241827
4692,0.009262988320579944,0.004832863471606927,0.003221908981071285,0.002013693113169553,0.003624647603705195,0.002013693113169553,0.0016109544905356424,0.0016109544905356424
5198,0.008961911874533234,0.004480955937266617,0.002987303958177745,0.0014936519790888724,0.0022404779686333084,0.0037341299477221808,0.002987303958177745,0.0014936519790888724
1136,0.007985803016858917,0.006654835847382431,0.0022182786157941437,0.006211180124223602,0.0008873114463176575,0.003992901508429458,0.003992901508429458,0.0026619343389529724
4691,0.00916988416988417,0.004343629343629344,0.006756756756756757,0.006756756756756757,0.004826254826254826,0.0033783783783783786,0.003861003861003861,0.002413127413127413
2652,0.01626842907981698,0.007625826131164209,0.00813421453990849,0.009150991357397052,0.0071174377224199285,0.005592272496187087,0.0066090493136756485,0.004067107269954245
1217,0.00954951214448827,0.009134315964293128,0.0043595598920489935,0.003321569441561138,0.0026987751712684244,0.0031139713514635667,0.0026987751712684244,0.002075980900975711
1863,0.00829664747714189,0.005079580088046055,0.005248899424314257,0.0038943447341686422,0.0038943447341686422,0.0027091093802912294,0.0028784287165594313,0.0035557060616322384
7983,0.004710144927536232,0.009057971014492754,0.005434782608695652,0.005434782608695652,0.005072463768115942,0.0014492753623188406,0.003985507246376811,0.002536231884057971
9663,0.005669737774627924,0.013465627214741318,0.003543586109142452,0.004961020552799433,0.0063784549964564135,0.001417434443656981,0.0007087172218284905,
7537,0.008661417322834646,0.002362204724409449,0.004724409448818898,0.003937007874015748,0.004724409448818898,0.005511811023622047,0.0015748031496062992,0.0007874015748031496
3083,0.011785503830288745,0.0058927519151443725,0.0029463759575721863,0.00648202710665881,0.0029463759575721863,0.0035356511490866236,0.0017678255745433118,0.0035356511490866236
5947,0.009162303664921465,0.010034904013961605,0.005235602094240838,0.006544502617801047,0.002617801047120419,0.005671902268760907,0.002617801047120419,0.002617801047120419
9027,0.00683371298405467,0.008542141230068337,0.003986332574031891,0.003416856492027335,0.004555808656036446,0.0028473804100227792,0.0028473804100227792,0.005125284738041002
8542,0.008189655172413794,0.006896551724137931,0.0034482758620689655,0.0017241379310344827,0.0017241379310344827,0.003017241379310345,0.0017241379310344827,0.0017241379310344827
1925,0.007492507492507493,0.008991008991008992,0.002997002997002997,0.003996003996003996,0.004495504495504496,0.004995004995004995,0.0004995004995004995,0.001998001998001998
614,0.008529650690495532,0.006904955320877335,0.00487408610885459,0.004061738424045491,0.003249390739236393,0.0020308692120227455,0.002843216896831844,0.0016246953696181965
432,0.006169792694965449,0.005182625863770977,0.0017275419545903258,0.0034550839091806516,0.0024679170779861796,0.0024679170779861796,0.0009871668311944718,0.0022211253701875616
365,0.00704,0.00448,0.00448,0.00352,0.00192,0.00096,0.00096,0.00096
8681,0.010542962572482868,0.010015814443858724,0.004744333157617291,0.0031628887717448603,0.0031628887717448603,0.006852925672113864,0.0015814443858724301,0.0031628887717448603
8101,0.004219409282700422,0.004922644163150493,0.0028129395218002813,0.005625879043600563,0.0014064697609001407,0.0014064697609001407,0.0028129395218002813,0.0028129395218002813
4084,0.007312614259597806,0.009140767824497258,0.003656307129798903,0.0029250457038391227,0.006581352833638025,0.0040219378427787935,0.0010968921389396709,0.0007312614259597807
6078,0.0042765502494654314,0.007127583749109052,0.0042765502494654314,0.0021382751247327157,0.0021382751247327157,0.003563791874554526,0.003563791874554526,0.0021382751247327157
6414,0.006433823529411764,0.004595588235294118,0.003676470588235294,0.007352941176470588,0.0027573529411764708,0.001838235294117647,0.003676470588235294,
5679,0.005979760809567618,0.011499540018399264,0.006439742410303588,0.003219871205151794,0.004139834406623735,0.005519779208831647,0.0027598896044158236,0.004599816007359705
3441,0.005898545025560362,0.004325599685410932,0.0031458906802988595,0.004325599685410932,0.0027526543452615023,0.001966181675186787,0.003539127015336217,0.001966181675186787
5832,0.005988023952095809,0.005988023952095809,0.004354926510615134,0.002177463255307567,0.00326619488296135,0.001633097441480675,0.004899292324442025,0.003810560696788242
8267,0.006012024048096192,0.003006012024048096,0.004008016032064128,0.006012024048096192,0.006012024048096192,0.002004008016032064,0.002004008016032064,0.003006012024048096
2676,0.002680965147453083,0.006702412868632708,0.0020107238605898124,0.0013404825737265416,0.0013404825737265416,0.0006702412868632708,0.003351206434316354,0.0013404825737265416
2410,0.009630818619582664,0.008025682182985553,0.0032102728731942215,0.0016051364365971107,0.009630818619582664,,0.0016051364365971107,0.004815409309791332
718,0.009730967372638809,0.009158557527189467,0.0045792787635947334,0.0022896393817973667,0.004006868918145392,0.004006868918145392,0.0028620492272467086,0.0022896393817973667
1276,0.005394990366088632,0.008863198458574181,0.0030828516377649326,0.004624277456647399,0.004624277456647399,0.0030828516377649326,0.0023121387283236996,0.006936416184971098
9897,0.012411347517730497,0.00673758865248227,0.004964539007092199,0.00851063829787234,0.005319148936170213,0.004964539007092199,0.0035460992907801418,0.00425531914893617
5423,0.012437810945273632,0.009950248756218905,0.010572139303482588,0.004975124378109453,0.0018656716417910447,0.004975124378109453,0.0006218905472636816,0.0006218905472636816
3885,0.008097165991902834,0.004048582995951417,0.003470213996529786,0.006362058993637941,0.002313475997686524,0.004048582995951417,0.003470213996529786,0.001735106998264893
9709,0.013555144793592114,0.0061614294516327784,0.0061614294516327784,0.005545286506469501,0.0024645717806531116,0.005545286506469501,0.0018484288354898336,0.0036968576709796672
5924,0.006460875807609476,0.002871500358937545,0.0021536252692031586,0.003589375448671931,0.003589375448671931,0.002871500358937545,0.004307250538406317,0.0014357501794687725
6135,0.005529225908372828,0.00631911532385466,0.001579778830963665,0.00315955766192733,0.004739336492890996,0.0007898894154818325,0.002369668246445498,0.001579778830963665
195,0.0066518847006651885,0.007760532150776054,0.008869179600886918,0.005543237250554324,0.0033259423503325942,0.0022172949002217295,0.004434589800443459,0.0011086474501108647
8064,0.008538422903063787,0.0065293822199899544,0.0030135610246107484,0.0035158211953792064,0.0035158211953792064,0.0020090406830738324,0.0020090406830738324,
8961,0.008698453608247423,0.007087628865979381,0.004510309278350515,0.007731958762886598,0.006121134020618557,0.0035438144329896907,0.004188144329896907,0.003865979381443299
1361,0.009436580627255066,0.0072162087149597555,0.005828476269775187,0.004995836802664446,0.004440743824590619,0.002775464890369137,0.0036081043574798777,0.0022203719122953097
8402,0.007920792079207921,0.005940594059405941,0.0019801980198019802,0.005940594059405941,0.0019801980198019802,0.009900990099009901,0.005940594059405941,
5437,0.010933229207340883,0.008980866848887154,0.003904724716907458,0.004685669660288949,0.003904724716907458,0.003514252245216712,0.004295197188598204,0.0031237797735259665
9452,0.008430609597924773,0.005188067444876783,0.0019455252918287938,0.008430609597924773,0.00324254215304799,0.0038910505836575876,0.0019455252918287938,0.0012970168612191958
7118,0.013756613756613757,0.00582010582010582,0.00582010582010582,0.009523809523809525,0.0015873015873015873,0.00582010582010582,0.0021164021164021165,0.0021164021164021165
6381,0.009,0.002,0.008,0.003,0.003,0.002,0.003,0.003
4612,0.0054249547920434,0.0054249547920434,0.00406871609403255,0.006329113924050633,0.00406871609403255,0.0027124773960217,0.0027124773960217,0.0018083182640144665
6214,0.0032258064516129032,0.00967741935483871,0.0032258064516129032,0.004838709677419355,,0.0064516129032258064,0.0016129032258064516,0.0016129032258064516
8416,0.008264462809917356,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,0.0027548209366391185,,0.008264462809917356,0.0027548209366391185
1718,0.0063758389261744965,0.0050335570469798654,0.0026845637583892616,0.00436241610738255,0.0003355704697986577,0.0016778523489932886,0.003691275167785235,0.0016778523489932886
7645,0.01457286432160804,0.012060301507537688,0.003015075376884422,0.005527638190954774,0.006030150753768844,0.004522613065326633,0.003015075376884422,0.006532663316582915
8176,0.009448818897637795,0.003674540682414698,0.0031496062992125984,0.003674540682414698,0.003674540682414698,0.005249343832020997,0.0010498687664041995,0.0010498687664041995
4463,0.011142061281337047,0.008356545961002786,0.005571030640668524,,0.005571030640668524,0.005571030640668524,0.005571030640668524,0.002785515320334262
2316,0.005025125628140704,0.004307250538406317,0.002871500358937545,0.0014357501794687725,0.0021536252692031586,0.003589375448671931,0.002871500358937545,0.0007178750897343862
3176,0.007494646680942184,0.009850107066381156,0.006423982869379015,0.007066381156316916,0.003854389721627409,0.0032119914346895075,0.0053533190578158455,0.006209850107066381
9613,0.0049504950495049506,0.0049504950495049506,0.0012376237623762376,0.0018564356435643563,0.0024752475247524753,0.004331683168316832,0.0024752475247524753,0.0012376237623762376
1059,0.00902061855670103,0.006443298969072165,0.005584192439862543,0.004725085910652921,0.006443298969072165,0.00429553264604811,0.000859106529209622,0.004725085910652921
6663,0.005112474437627812,0.005112474437627812,0.00408997955010225,0.002044989775051125,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625
1593,0.0066555740432612314,0.004991680532445923,0.0016638935108153079,0.0033277870216306157,,0.0066555740432612314,0.0016638935108153079,0.0016638935108153079
8469,0.008658008658008658,0.004329004329004329,0.006184291898577613,0.0037105751391465678,0.0030921459492888066,0.0012368583797155227,0.0030921459492888066,0.0018552875695732839
476,0.008205893323386795,0.009138381201044387,0.004289444237224916,0.004102946661693398,0.0013054830287206266,0.0033569563595673255,0.0050354345393509884,0.0029839612085042896
599,0.008777239709443099,0.007263922518159807,0.002421307506053269,0.002723970944309927,0.0033292978208232446,0.004539951573849879,0.0036319612590799033,0.0018159806295399517
3487,0.006181318681318681,0.008241758241758242,0.0027472527472527475,0.007554945054945055,0.0027472527472527475,0.004807692307692308,0.0027472527472527475,0.005494505494505495
7170,0.005945303210463734,0.0017835909631391202,0.0017835909631391202,0.0035671819262782403,0.0005945303210463733,0.002972651605231867,0.0035671819262782403,0.0023781212841854932
3947,0.006269592476489028,0.0023510971786833857,0.0035266457680250786,0.003918495297805642,0.003134796238244514,0.00274294670846395,0.0035266457680250786,0.001567398119122257
9494,0.006081081081081081,0.008108108108108109,0.0013513513513513514,0.002702702702702703,0.0033783783783783786,0.0033783783783783786,0.004054054054054054,0.002027027027027027
6417,0.013197969543147208,0.006091370558375634,0.003045685279187817,0.006091370558375634,0.0040609137055837565,0.0020304568527918783,0.008121827411167513,0.0040609137055837565
4131,0.007614213197969543,0.008037225042301184,0.002961082910321489,0.0038071065989847717,0.0038071065989847717,0.005922165820642978,0.0008460236886632825,0.004653130287648054
6963,0.009230769230769232,0.006495726495726496,0.002735042735042735,0.0017094017094017094,0.002735042735042735,0.00547008547008547,0.003076923076923077,0.004786324786324786
2759,0.005125576627370579,0.0035879036391594054,0.004100461301896463,0.0030753459764223477,0.0030753459764223477,0.0030753459764223477,0.0010251153254741158,0.0010251153254741158
6445,0.006896551724137931,0.005835543766578249,0.004774535809018567,0.002122015915119363,0.0015915119363395225,0.00636604774535809,0.0015915119363395225,0.0015915119363395225
7812,0.01956745623069001,0.006179196704428424,0.007209062821833162,0.010298661174047374,0.008238928939237899,0.010298661174047374,0.0020597322348094747,0.0010298661174047373
5011,0.001973684210526316,0.004605263157894736,0.001973684210526316,0.0006578947368421052,0.001973684210526316,0.003289473684210526,0.003947368421052632,0.0013157894736842105
7266,0.006631299734748011,0.005305039787798408,0.002652519893899204,0.001326259946949602,0.004641909814323607,0.002652519893899204,0.003978779840848806,
5344,0.008108108108108109,0.005405405405405406,0.010810810810810811,0.013513513513513514,,0.002702702702702703,0.005405405405405406,
5044,0.0091324200913242,0.010273972602739725,0.00684931506849315,0.00228310502283105,0.00228310502283105,0.007990867579908675,0.001141552511415525,0.007990867579908675
573,0.006066411238825032,0.0070242656449553,0.005108556832694764,0.005427841634738187,0.0038314176245210726,0.002234993614303959,0.00351213282247765,0.0038314176245210726
2255,0.009296148738379814,0.008632138114209827,0.0033200531208499337,0.00398406374501992,0.005312084993359893,0.0033200531208499337,0.0006640106241699867,0.0013280212483399733
9069,0.0129366106080207,0.01078050884001725,0.0038809831824062097,0.00517464424320828,0.00560586459680897,0.0017248814144027599,0.0017248814144027599,0.00258732212160414
7296,0.0037059913526868438,0.0067943174799258805,0.004941321803582459,0.0024706609017912293,0.0018529956763434219,0.005558987029030266,0.0037059913526868438,0.004941321803582459
729,0.005708848715509039,0.007294640025372661,0.004757373929590866,0.004123057405645417,0.0034887408816999684,0.003805899143672693,0.002537266095781795,0.002537266095781795
3656,0.005632040050062578,0.005632040050062578,0.0050062578222778474,0.004380475594493116,0.0037546933667083854,0.0018773466833541927,0.004380475594493116,0.0050062578222778474
290,0.0038156736131493983,0.0044027003228646906,0.0035221602582917524,0.004989727032579982,0.0038156736131493983,0.002054593484003522,0.0029351335485764602,0.0017610801291458762
1036,0.012257809410834321,0.007908264136022143,0.007512850929221036,0.0055357848952155,0.007512850929221036,0.0039541320680110716,0.005140371688414393,0.0035587188612099642
5558,0.008941176470588235,0.006588235294117647,0.0042352941176470585,0.0032941176470588237,0.002823529411764706,0.0032941176470588237,0.0032941176470588237,0.001411764705882353
9501,0.014014014014014014,0.009009009009009009,0.0035035035035035035,0.003003003003003003,0.0005005005005005005,0.003003003003003003,0.0035035035035035035,0.004004004004004004
4000,0.004410143329658214,0.0011025358324145535,0.002205071664829107,0.002205071664829107,0.002205071664829107,,0.002205071664829107,
2313,0.004225352112676056,0.007042253521126761,0.0028169014084507044,0.0028169014084507044,0.0014084507042253522,0.005633802816901409,0.0035211267605633804,0.005633802816901409
1636,0.006307617661329452,0.0038816108685104317,0.004366812227074236,0.003396409509946628,0.0048520135856380394,0.00048520135856380397,0.0024260067928190197,0.003396409509946628
3563,0.012698412698412698,0.007142857142857143,0.00873015873015873,0.009523809523809525,0.006349206349206349,0.007936507936507936,0.0015873015873015873,
8507,0.02040816326530612,0.010884353741496598,0.006802721088435374,0.009523809523809525,0.0027210884353741495,,0.004081632653061225,0.005442176870748299
6036,0.006523157208088715,0.0032615786040443573,0.0006523157208088715,0.0045662100456621,0.002609262883235486,0.001304631441617743,0.0006523157208088715,0.007827788649706457
1526,0.011574697173620458,0.009152086137281292,0.0051144010767160165,0.005383580080753701,0.004306864064602961,0.0021534320323014803,0.0059219380888290716,0.0026917900403768506
9575,0.009350393700787402,0.0063976377952755905,0.0034448818897637795,0.005905511811023622,0.001968503937007874,0.001968503937007874,0.005905511811023622,0.0014763779527559055
2585,0.02138728323699422,0.017341040462427744,0.009248554913294798,0.012138728323699421,0.006358381502890174,0.011560693641618497,0.008092485549132947,0.008092485549132947
5108,0.005042016806722689,0.004481792717086834,0.0061624649859943975,0.0016806722689075631,0.0061624649859943975,0.004481792717086834,0.002240896358543417,0.0005602240896358543
5266,0.006357279084551812,0.006993006993006993,0.0019071837253655435,0.0019071837253655435,0.0025429116338207248,0.0019071837253655435,0.0019071837253655435,0.0012714558169103624
7592,0.01094003241491086,0.007293354943273906,0.004457050243111832,0.005672609400324149,0.0024311183144246355,0.0032414910858995136,0.0032414910858995136,0.004051863857374392
3404,0.0056179775280898875,0.0050561797752808986,0.0033707865168539327,0.0033707865168539327,0.0056179775280898875,0.0005617977528089888,,0.0028089887640449437
5973,0.003711104767342278,0.005709391949757351,0.004567513559805881,0.0034256351698544107,0.002569226377390808,0.003711104767342278,0.004852983157293748,0.0034256351698544107
8012,0.004470938897168405,0.005588673621460507,0.0037257824143070045,0.007078986587183309,0.0037257824143070045,0.0022354694485842027,0.0033532041728763042,0.0033532041728763042
3301,0.01092690278824416,0.008666164280331574,0.00452147701582517,0.007535795026375283,0.005651846269781462,0.003391107761868877,0.0037678975131876413,0.0011303692539562924
9963,0.006773101112723754,0.0043541364296081275,0.005805515239477504,0.0019351717464925011,0.0043541364296081275,0.0019351717464925011,0.0043541364296081275,0.0038703434929850023
8508,0.007963594994311717,0.010238907849829351,0.005688282138794084,0.0034129692832764505,0.012514220705346985,0.0034129692832764505,0.0034129692832764505,0.0022753128555176336
306,0.011967090501121914,0.006980802792321117,0.0034904013961605585,0.004986287708800797,0.005484916479680878,0.004487658937920718,0.005235602094240838,0.0039890301670406384
2730,0.022498060512024826,0.008533747090768037,0.007757951900698216,0.005430566330488751,0.009309542280837859,0.011636927851047323,0.003878975950349108,0.0023273855702094647
8264,0.009990917347865577,0.011807447774750226,0.006357856494096276,0.0027247956403269754,0.0027247956403269754,0.005449591280653951,,0.0027247956403269754
9341,0.0074850299401197605,0.010479041916167664,0.0074850299401197605,0.005988023952095809,0.010479041916167664,,0.005988023952095809,0.0014970059880239522
4928,0.012919101814826207,0.015072285450630576,0.00584435558289757,0.010150722854506305,0.0030759766225776685,0.008305136880959704,0.006151953245155337,0.003383574284835435
8145,0.01277139208173691,0.010217113665389528,0.007662835249042145,0.005959982971477224,0.0034057045551298426,0.001277139208173691,0.006811409110259685,0.0021285653469561515
9920,0.007371007371007371,0.0036855036855036856,0.006142506142506142,0.0012285012285012285,0.0036855036855036856,0.0085995085995086,,0.0012285012285012285
5981,0.008924377642085486,0.007045561296383279,0.0018788163457022077,0.004227336777829967,0.005166744950681071,0.0023485204321277596,0.0028182245185533112,0.0004697040864255519
4,0.01772525849335303,0.007385524372230428,0.007385524372230428,0.008862629246676515,0.008862629246676515,0.0029542097488921715,0.004431314623338257,
6848,0.01540436456996149,0.01797175866495507,0.01668806161745828,0.012836970474967908,0.017329910141206675,0.011553273427471117,0.014120667522464698,0.010911424903722721
340,0.004588325261279633,0.003313790466479735,0.004333418302319653,0.004588325261279633,0.0035686974254397143,0.0022941626306398166,0.004078511343359674,0.0012745347947998981
1082,0.005886681383370125,0.0029433406916850625,0.0007358351729212656,0.003679175864606328,0.0007358351729212656,0.002207505518763797,0.0014716703458425313,0.0029433406916850625
